_id,subject,status
033B7F9D29D84F09AF312E83F31AE348_D2392327_grade-04,South Carolina Academic Standards for the Visual and Performing Arts - Choral Music - Visual and Performing Arts (2010-2017) - Choral Music: Grade 4,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2392327_grade-07,South Carolina Academic Standards for the Visual and Performing Arts - Choral Music - Visual and Performing Arts (2010-2017) - Choral Music: Grade 7,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2531610_grades-07-08-09,"Keyboarding - CTE (2008-) - Keyboarding (2008): Grades 7, 8, 9",Published
033B7F9D29D84F09AF312E83F31AE348_D2532666_grades-09-10-11-12,"Family Life Education I - CTE (2008-) - Family Life Education I (2011): Grades 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2531751_grades-10-11-12,"Health Science 1 - CTE (2008-) - Health Science 1 (2013): Grades 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2608882_grade-k,South Carolina Academic Standards for Physical Education - Physical Education (2014-) - Grade K,Published
033B7F9D29D84F09AF312E83F31AE348_D2635196_grade-07,South Carolina College- and Career-Ready Standards for English Language Arts - English Language Arts (2015-2023) - Grade 7,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2619353_grade-05,South Carolina College- and Career-Ready Standards for Mathematics - Mathematics (2015-2023) - Grade 5,Published
033B7F9D29D84F09AF312E83F31AE348_D2433620_grade-05,Common Core State Standards for Mathematics - Common Core Math (2010-2015) - Grade 5,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2434324_grade-07,"Common Core State Standards for English Language Arts & Literacy in History/Social Studies, Science, and Technical Subjects - Common Core English/Language Arts (2010-2015) - Grade 7",Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2392807_grade-02,South Carolina Academic Standards for the Visual and Performing Arts - Media Arts - Visual and Performing Arts (2010-2017) - Media Arts: Grade 2,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2394049_grade-04,South Carolina Academic Standards for the Visual and Performing Arts - Instrumental Music - Visual and Performing Arts (2010-2017) - Instrumental Music: Grade 4,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2530589_grades-09-10-11-12,"Human Development: Responsible Life Choices 1 - CTE (2008-) - Human Development (2011): Grades 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2433620_grade-k,Common Core State Standards for Mathematics - Common Core Math (2010-2015) - Grade K,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2531337_grades-09-10-11-12,"Integrated Business Applications 1 - CTE (2008-) - Integrated Business Applications 1 (2011): Grades 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2434324_grade-k,"Common Core State Standards for English Language Arts & Literacy in History/Social Studies, Science, and Technical Subjects - Common Core English/Language Arts (2010-2015) - Grade K",Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2532720_grades-09-10-11-12,"Personal Finance - CTE (2008-) - Personal Finance (2008): Grades 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2535169_grade-06,South Carolina Academic Standards and Performance Indicators for Science - Science (2014-2021) - Grade 6,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2619353_grade-08,South Carolina College- and Career-Ready Standards for Mathematics - Mathematics (2015-2023) - Grade 8,Published
033B7F9D29D84F09AF312E83F31AE348_D2529146_grades-01-02-03-04-05-06-07-08-09-10-11-12-k,"South Carolina Standard for World Language Proficiency - World Language (2013-) - Grades K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2619353_grade-06,South Carolina College- and Career-Ready Standards for Mathematics - Mathematics (2015-2023) - Grade 6,Published
033B7F9D29D84F09AF312E83F31AE348_D2635196_grade-03,South Carolina College- and Career-Ready Standards for English Language Arts - English Language Arts (2015-2023) - Grade 3,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2530924_grades-09-10-11-12,"Architectural Design 1 and 2 - CTE (2008-) - Architectural Design 1 & 2: Grades 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2534875_grades-09-10-11-12,"Parenting Education 1 - CTE (2008-) - Parenting Education 1 (2011): Grades 9, 10, 11, 12",Published
033B7F9D29D84F09AF312E83F31AE348_D2535169_grade-05,South Carolina Academic Standards and Performance Indicators for Science - Science (2014-2021) - Grade 5,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2619353_grade-02,South Carolina College- and Career-Ready Standards for Mathematics - Mathematics (2015-2023) - Grade 2,Published
033B7F9D29D84F09AF312E83F31AE348_D2619353_grade-04,South Carolina College- and Career-Ready Standards for Mathematics - Mathematics (2015-2023) - Grade 4,Published
071477629D00405286BC6D79576AAB79_D1000264_grade-08,North Dakota Science Content Standards - Science (2006-2019) - Grade 8,Deprecated
071477629D00405286BC6D79576AAB79_D2438253_grade-05,North Dakota Health Content Standards - Health (2008-) - Grade 5,Published
071477629D00405286BC6D79576AAB79_D1000264_grade-07,North Dakota Science Content Standards - Science (2006-2019) - Grade 7,Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grade-03,North Dakota Science Content Standards - Science (2006-2019) - Grade 3,Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grades-09-10,"North Dakota Science Content Standards - Science (2006-2019) - Grades 9, 10",Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grade-02,North Dakota Science Content Standards - Science (2006-2019) - Grade 2,Deprecated
033B7F9D29D84F09AF312E83F31AE348_D2635196_grade-08,South Carolina College- and Career-Ready Standards for English Language Arts - English Language Arts (2015-2023) - Grade 8,Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grade-01,North Dakota Science Content Standards - Science (2006-2019) - Grade 1,Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grade-k,North Dakota Science Content Standards - Science (2006-2019) - Grade K,Deprecated
071477629D00405286BC6D79576AAB79_D10002F4_grades-09-10-11-12,"North Dakota Music Content Standards - Arts (2000-2019) - Music: Grades 9, 10, 11, 12",Published
071477629D00405286BC6D79576AAB79_D2549259_grade-03,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - Grade 3,Deprecated
071477629D00405286BC6D79576AAB79_D100034A_grades-09-10-11-12,"North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grades 9, 10, 11, 12",Deprecated
071477629D00405286BC6D79576AAB79_D2438730_grade-02,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 2,Deprecated
071477629D00405286BC6D79576AAB79_D10002F2_grades-05-06-07-08,"North Dakota Dance Content Standards - Arts (2000-2019) - Dance: Grades 5, 6, 7, 8",Published
071477629D00405286BC6D79576AAB79_D10002F5_grades-01-02-03-04-k,"North Dakota Visual Arts Content Standards - Arts (2000-2019) - Visual Art: Grades K, 1, 2, 3, 4",Published
071477629D00405286BC6D79576AAB79_D2438730_grade-07,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 7,Deprecated
071477629D00405286BC6D79576AAB79_D10002F5_grades-05-06-07-08,"North Dakota Visual Arts Content Standards - Arts (2000-2019) - Visual Art: Grades 5, 6, 7, 8",Published
071477629D00405286BC6D79576AAB79_D10002F4_grades-01-02-03-04-k,"North Dakota Music Content Standards - Arts (2000-2019) - Music: Grades K, 1, 2, 3, 4",Published
071477629D00405286BC6D79576AAB79_D2549259_grade-04,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - Grade 4,Deprecated
071477629D00405286BC6D79576AAB79_D2549963_grade-06,North Dakota English Language Arts and Literacy Content Standards - English Language Arts & Literacy (2011-2017) - Grade 6,Deprecated
071477629D00405286BC6D79576AAB79_D100034A_grade-03,North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grade 3,Deprecated
071477629D00405286BC6D79576AAB79_D2438253_grade-02,North Dakota Health Content Standards - Health (2008-) - Grade 2,Published
071477629D00405286BC6D79576AAB79_D100034A_grade-05,North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grade 5,Deprecated
071477629D00405286BC6D79576AAB79_D2438253_grade-03,North Dakota Health Content Standards - Health (2008-) - Grade 3,Published
071477629D00405286BC6D79576AAB79_D2438253_grade-01,North Dakota Health Content Standards - Health (2008-) - Grade 1,Published
071477629D00405286BC6D79576AAB79_D2438730_grade-01,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 1,Deprecated
071477629D00405286BC6D79576AAB79_D2549963_grade-05,North Dakota English Language Arts and Literacy Content Standards - English Language Arts & Literacy (2011-2017) - Grade 5,Deprecated
071477629D00405286BC6D79576AAB79_D2655016_grade-07,North Dakota Physical Education Content Standards - Physical Education (2015-) - Grade 7,Published
071477629D00405286BC6D79576AAB79_D2438253_grades-07-08,"North Dakota Health Content Standards - Health (2008-) - Grades 7, 8",Published
033B7F9D29D84F09AF312E83F31AE348_D2635196_grades-09-10-11-12,"South Carolina College- and Career-Ready Standards for English Language Arts - English Language Arts (2015-2023) - Grades 9, 10, 11, 12",Deprecated
071477629D00405286BC6D79576AAB79_D2590077_grades-09-10-11-12,"North Dakota Library and Technology Content Standards - Library & Technology (2012-) - Grades 9, 10, 11, 12",Published
071477629D00405286BC6D79576AAB79_D100034A_grade-k,North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grade K,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D100006D_grade-06,Academic Content Standards - Science - Science (2004-2018) - Grade 6,Deprecated
071477629D00405286BC6D79576AAB79_D2438730_grade-04,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 4,Deprecated
071477629D00405286BC6D79576AAB79_D2549259_grade-05,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - Grade 5,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D1000307_grades-01-02-03-04-05-06-07-08-09-10-11-12-k,"Arizona Standards for the Visual Arts - Arts: Visual Arts (2006-2015) - Grades K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Deprecated
071477629D00405286BC6D79576AAB79_D2549259_grade-06,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - Grade 6,Deprecated
071477629D00405286BC6D79576AAB79_D2549259_grade-k,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - Grade K,Deprecated
071477629D00405286BC6D79576AAB79_D2549259_grades-09-10-11-12,"North Dakota Mathematics Content Standards - Mathematics (2011-2017) - Grades 9, 10, 11, 12",Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D100006D_grade-07,Academic Content Standards - Science - Science (2004-2018) - Grade 7,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D1000306_grade-04,Arizona Music Standards - Arts: Music (2006-2015) - Grade 4,Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grade-05,North Dakota Science Content Standards - Science (2006-2019) - Grade 5,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D1000306_grade-05,Arizona Music Standards - Arts: Music (2006-2015) - Grade 5,Deprecated
071477629D00405286BC6D79576AAB79_D1000264_grades-11-12,"North Dakota Science Content Standards - Science (2006-2019) - Grades 11, 12",Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D1000306_grade-07,Arizona Music Standards - Arts: Music (2006-2015) - Grade 7,Deprecated
071477629D00405286BC6D79576AAB79_D10002F5_grades-09-10-11-12,"North Dakota Visual Arts Content Standards - Arts (2000-2019) - Visual Art: Grades 9, 10, 11, 12",Published
071477629D00405286BC6D79576AAB79_D2549259_high-school-geometry,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - High School — Geometry,Deprecated
071477629D00405286BC6D79576AAB79_D100034A_grade-04,North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grade 4,Deprecated
071477629D00405286BC6D79576AAB79_D100034A_grade-07,North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grade 7,Deprecated
071477629D00405286BC6D79576AAB79_D2549259_high-school-number-and-quantity,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - High School — Number and Quantity,Deprecated
071477629D00405286BC6D79576AAB79_D2549259_high-school-algebra,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - High School — Algebra,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D1000306_grade-03,Arizona Music Standards - Arts: Music (2006-2015) - Grade 3,Deprecated
071477629D00405286BC6D79576AAB79_D2549259_high-school-statistics-and-probability,North Dakota Mathematics Content Standards - Mathematics (2011-2017) - High School — Statistics and Probability,Deprecated
071477629D00405286BC6D79576AAB79_D2438730_grade-06,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 6,Deprecated
071477629D00405286BC6D79576AAB79_D2438730_grade-05,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 5,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D100006D_grade-03,Academic Content Standards - Science - Science (2004-2018) - Grade 3,Deprecated
071477629D00405286BC6D79576AAB79_D2438730_grade-10,North Dakota Physical Education Content Standards - Physical Education (2008-2015) - Grade 10,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D100006D_grades-09-10-11-12,"Academic Content Standards - Science - Science (2004-2018) - Grades 9, 10, 11, 12",Deprecated
071477629D00405286BC6D79576AAB79_D2549963_grade-01,North Dakota English Language Arts and Literacy Content Standards - English Language Arts & Literacy (2011-2017) - Grade 1,Deprecated
0B41FFF6B5114EB0B8A89CE0E70E22D8_D100006D_grade-04,Academic Content Standards - Science - Science (2004-2018) - Grade 4,Deprecated
071477629D00405286BC6D79576AAB79_D2549963_grade-02,North Dakota English Language Arts and Literacy Content Standards - English Language Arts & Literacy (2011-2017) - Grade 2,Deprecated
071477629D00405286BC6D79576AAB79_D2655016_grades-09-10-11-12,"North Dakota Physical Education Content Standards - Physical Education (2015-) - Grades 9, 10, 11, 12",Published
0B41FFF6B5114EB0B8A89CE0E70E22D8_D1000306_grades-09-10-11-12,"Arizona Music Standards - Arts: Music (2006-2015) - Grades 9, 10, 11, 12",Deprecated
071477629D00405286BC6D79576AAB79_D10002F3_grades-01-02-03-04-k,"North Dakota Drama Content Standards - Arts (2000-2019) - Drama: Grades K, 1, 2, 3, 4",Published
071477629D00405286BC6D79576AAB79_D1000264_grade-04,North Dakota Science Content Standards - Science (2006-2019) - Grade 4,Deprecated
071477629D00405286BC6D79576AAB79_D10002F3_grades-05-06-07-08,"North Dakota Drama Content Standards - Arts (2000-2019) - Drama: Grades 5, 6, 7, 8",Published
071477629D00405286BC6D79576AAB79_D1000264_grade-06,North Dakota Science Content Standards - Science (2006-2019) - Grade 6,Deprecated
071477629D00405286BC6D79576AAB79_D10002F4_grades-05-06-07-08,"North Dakota Music Content Standards - Arts (2000-2019) - Music: Grades 5, 6, 7, 8",Published
071477629D00405286BC6D79576AAB79_D2438253_grade-06,North Dakota Health Content Standards - Health (2008-) - Grade 6,Published
071477629D00405286BC6D79576AAB79_D10002F3_grades-09-10-11-12,"North Dakota Drama Content Standards - Arts (2000-2019) - Drama: Grades 9, 10, 11, 12",Published
071477629D00405286BC6D79576AAB79_D100034A_grade-08,North Dakota Social Studies Content Standards - Social Studies (2007-2019) - Grade 8,Deprecated
